"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","II. Demografischer Wandel als Kernherausforderung"," Eigenschaften des deutschen Gesundheitswesens","394"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","II. Demografischer Wandel als Kernherausforderung"," Bestehende Überkapazitäten","397"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","II. Demografischer Wandel als Kernherausforderung","3. Zuspitzung der Fachkräfteengpässe","401"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen"," ","405"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen","1. Einnahmesichernde Maßnahmen","406"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen"," Bürgerpauschale als Zielvorstellung","406"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen"," Zusatzbeiträge beleben den Kassenwettbewerb","409"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen","2. Wettbewerbspotenziale im stationären Sektor","412"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen"," Effizienzmängel erfordern stärkere Wettbewerbsorientierung","412"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen"," Krankenhausfinanzierung aus einer Hand ermöglichen","415"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen"," Strukturbereinigung im Krankenhaussektor vorantreiben","418"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen"," Selektivverträge im stationären Sektor stärker zulassen","420"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","III. Finanzierung sichern, Überkapazitäten abbauen"," Sektorenübergreifende Versorgung ausbauen","421"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","IV. Unterversorgung zuvorkommen"," ","422"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","IV. Unterversorgung zuvorkommen"," Arbeitskräftepotenzial im Gesundheitsbereich erhöhen","424"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","IV. Unterversorgung zuvorkommen"," Attraktivität der Gesundheitsberufe steigern","426"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","V. Digitalisierung als Innovationsmotor"," ","428"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","V. Digitalisierung als Innovationsmotor"," Effizientere Strukturen durch Digitalisierung","428"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","V. Digitalisierung als Innovationsmotor"," Berechtigte Bedenken berücksichtigen","431"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","V. Digitalisierung als Innovationsmotor"," Wandel annehmen, nicht behindern","431"
"Anhang"," "," ","440"
"Anhang","I. Sachverständigenratsgesetz"," ","441"
"Anhang","II. Stabilitäts- und Wachstumsgesetz"," ","444"
"Anhang","III. Gutachten und Expertisen des Sachverständigenrates"," ","445"

