"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Zwölftes Kapitel Transformation in China birgt Risiken","I. Schwieriger Transformationsprozess","4. Risiken für die Weltwirtschaft","478"
"Zwölftes Kapitel Transformation in China birgt Risiken","I. Schwieriger Transformationsprozess"," Entkopplung des Handels vom Wirtschaftswachstum","478"
"Zwölftes Kapitel Transformation in China birgt Risiken","I. Schwieriger Transformationsprozess"," Risiken für das Finanzsystem","479"
"Zwölftes Kapitel Transformation in China birgt Risiken","II. Implikationen für die deutsche Wirtschaft"," ","483"
"Zwölftes Kapitel Transformation in China birgt Risiken","II. Implikationen für die deutsche Wirtschaft","1. Exportmarkt China: Nachlassende Dynamik","483"
"Zwölftes Kapitel Transformation in China birgt Risiken","II. Implikationen für die deutsche Wirtschaft","2. China als Standort für Produktion und Vertrieb","487"
"Zwölftes Kapitel Transformation in China birgt Risiken","II. Implikationen für die deutsche Wirtschaft"," Von „Made in China“ zu „Created in China“","489"
"Zwölftes Kapitel Transformation in China birgt Risiken","II. Implikationen für die deutsche Wirtschaft","3. Konkurrenz für Deutschland auf internationalen Märkten","491"
"Zwölftes Kapitel Transformation in China birgt Risiken","II. Implikationen für die deutsche Wirtschaft","4. China als Investor","493"
"Zwölftes Kapitel Transformation in China birgt Risiken","III. Fazit"," ","497"

